jid,desc,title,date,journal,data_cleaned,eissn,jid_umum
7,"This research is an expert system for the diagnosis of disease pests in citrus plants using the Certainty Factor Method. The Certainty Factor method is used to diagnose existing pests in citrus plants, which can be seen from the value of the symptoms obtained from citrus plant experts. This expert system research was built with Visual Basic 2010 application as a tool to diagnose disease pests in citrus plants, especially sweet oranges in the village of Deram, Karo Regency and use Microsoft Access 2010 as a database. The diagnosis results from this expert system are in the form of control as a solution to overcome and eradicate pests in citrus in Deram Village and this expert system aims to help citrus farmers, especially sweet oranges and the community, to identify pests in citrus.","Expert System for Diagnosis of Pests and Diseases of Citrus Plants using the Certainty Factor Method (Case Study in Deram Village, Karo Regency)",2021-06-30,INTERNATIONAL JOURNAL OF BASIC AND APPLIED SCIENCE,expert system for diagnosis of pests and diseases of citrus plants using the certainty factor method case study in deram village karo regency this research is an expert system for the diagnosis of disease pests in citrus plants using the certainty factor method the certainty factor method is used to diagnose existing pests in citrus plants which can be seen from the value of the symptoms obtained from citrus plant experts this expert system research was built with visual basic  application as a tool to diagnose disease pests in citrus plants especially sweet oranges in the village of deram karo regency and use microsoft access  as a database the diagnosis results from this expert system are in the form of control as a solution to overcome and eradicate pests in citrus in deram village and this expert system aims to help citrus farmers especially sweet oranges and the community to identify pests in citrus,20771223,7
7,"Information about used cars for sale can help consumers in buying vehicles. But sometimes people often forget, especially if the criteria are very numerous such as the price of cars, interior accessories, exterior accessories, passenger capacity and year of production so that consumers often experience mistakes in choosing used vehicles to buy. Therefore we need a system that can provide recommendations using the right method, the following is a decision support system method including Fuzzy Multiple Attribute Decision Making. One of the mechanisms to solve FMADM problems is by applying the TOPSIS (Technique For Others Reference by Similarity to Ideal Solution) method.",Decision Support System for used Car Selection Recommendations using the TOPSIS Method,2021-06-30,INTERNATIONAL JOURNAL OF BASIC AND APPLIED SCIENCE,decision support system for used car selection recommendations using the topsis method information about used cars for sale can help consumers in buying vehicles but sometimes people often forget especially if the criteria are very numerous such as the price of cars interior accessories exterior accessories passenger capacity and year of production so that consumers often experience mistakes in choosing used vehicles to buy therefore we need a system that can provide recommendations using the right method the following is a decision support system method including fuzzy multiple attribute decision making one of the mechanisms to solve fmadm problems is by applying the topsis technique for others reference by similarity to ideal solution method,20771223,7
7,The background of making the system is that there are still many people who still think that insurance is not useful due to their lack of understanding of the need for proper insurance. The purpose of making this system is to make it easier for people who want to register as insurance policy holders or just to get information on what type of insurance is suitable for them. The making of this system is based on data obtained from the Yogyakarta branch of the Prudential company which is then used as the basis for calculating the system using the SMART (Simple Multi Attribute Rating Technique) method. the calculation of the questionnaire which reached 77,Application of SMART Method in Insurance Selection Decision Support System,2021-06-30,INTERNATIONAL JOURNAL OF BASIC AND APPLIED SCIENCE,application of smart method in insurance selection decision support system the background of making the system is that there are still many people who still think that insurance is not useful due to their lack of understanding of the need for proper insurance the purpose of making this system is to make it easier for people who want to register as insurance policy holders or just to get information on what type of insurance is suitable for them the making of this system is based on data obtained from the yogyakarta branch of the prudential company which is then used as the basis for calculating the system using the smart simple multi attribute rating technique method the calculation of the questionnaire which reached ,20771223,7
7,"In the company, it is necessary to conduct an assessment in order to provide overtime for employees. How to determine overtime for employees at PT. Mark Dynamics Indonesia is still manual so it is difficult to determine the assessment and determine which employees deserve overtime. This research starts from the stage of analyzing the current system obtained from direct interviews with related parties and observations. While the design method uses the Unified Modeling language (UML) to describe the system design. In this case, the AHP (Analytical Hierarchy Process) method is used to determine the employee overtime. In this case, the decision-making system can provide convenience for PT. Mark Dynamics, Tbk to determine customer employees in improving the quality to determine customer employees who are applied using Microsoft Visual Studio 2010 and Microsoft Access 2010 programming as databases. The system was developed using a software engineering approach, including analysis, design and implementation. At the analysis stage, process analysis, input analysis, output analysis, weakness analysis of the current system and needs analysis are carried out.","Decision Support System for Determining Overtime Employees at PT. Mark Dynamics Indonesia, Tbk with Analytical Hierarchy Process Method",2021-06-30,INTERNATIONAL JOURNAL OF BASIC AND APPLIED SCIENCE,decision support system for determining overtime employees at pt mark dynamics indonesia tbk with analytical hierarchy process method in the company it is necessary to conduct an assessment in order to provide overtime for employees how to determine overtime for employees at pt mark dynamics indonesia is still manual so it is difficult to determine the assessment and determine which employees deserve overtime this research starts from the stage of analyzing the current system obtained from direct interviews with related parties and observations while the design method uses the unified modeling language uml to describe the system design in this case the ahp analytical hierarchy process method is used to determine the employee overtime in this case the decisionmaking system can provide convenience for pt mark dynamics tbk to determine customer employees in improving the quality to determine customer employees who are applied using microsoft visual studio  and microsoft access  programming as databases the system was developed using a software engineering approach including analysis design and implementation at the analysis stage process analysis input analysis output analysis weakness analysis of the current system and needs analysis are carried out,20771223,7
7,"Maybe drinking water that is bought and consumed looks clean and clear like drinking water in general, but behind the clean and clear drinking water, the community cannot know what is contained in it. Cheap and affordable prices may be one reason people choose refill water from existing drinking water depots. No matter where the drinking water comes from, the most important thing is that daily drinking needs are met. Many depots that have sprung up at this time do not include a letter from the local health office stating that drinking water is suitable for consumption. Expensive costs and very difficult affairs make drinking water depot owners ignorant of the most important things that must be owned.",Expert System Diagnosing Escherichia Coli (E-Coli) Bacteria in Refill Drinking Water with Certainty Factor Method,2021-06-30,INTERNATIONAL JOURNAL OF BASIC AND APPLIED SCIENCE,expert system diagnosing escherichia coli ecoli bacteria in refill drinking water with certainty factor method maybe drinking water that is bought and consumed looks clean and clear like drinking water in general but behind the clean and clear drinking water the community cannot know what is contained in it cheap and affordable prices may be one reason people choose refill water from existing drinking water depots no matter where the drinking water comes from the most important thing is that daily drinking needs are met many depots that have sprung up at this time do not include a letter from the local health office stating that drinking water is suitable for consumption expensive costs and very difficult affairs make drinking water depot owners ignorant of the most important things that must be owned,20771223,7
7,"Decision Support System (DSS) is a computer-based system that can be used to assist someone in improving performance in making decisions. By using SPK, it is hoped that it can help decision making in solving problems to determine majors at the Kader Bangsa Islamic Vocational School. In this study, a decision support system will be developed using a method that can solve the Multiple Attribute Decision Making (MADM) problem which is proven to have very effective performance on data whose values ​​are in the form of a range within a certain value range. The DSS method used in this research is Simple Additive Weighting (SAW). This method determines the weight value for each attribute, which is followed by a ranking process. So that it will produce the best alternative from many alternatives with fairly precise calculations. The alternative is prospective new students at the Kader Bangsa Islamic Vocational School who will be selected based on predetermined criteria.",Decision Support System Determining Majors at Islam Kader Bangsa Vocational School using the SAW Method,2020-06-30,INTERNATIONAL JOURNAL OF BASIC AND APPLIED SCIENCE,decision support system determining majors at islam kader bangsa vocational school using the saw method decision support system dss is a computerbased system that can be used to assist someone in improving performance in making decisions by using spk it is hoped that it can help decision making in solving problems to determine majors at the kader bangsa islamic vocational school in this study a decision support system will be developed using a method that can solve the multiple attribute decision making madm problem which is proven to have very effective performance on data whose values are in the form of a range within a certain value range the dss method used in this research is simple additive weighting saw this method determines the weight value for each attribute which is followed by a ranking process so that it will produce the best alternative from many alternatives with fairly precise calculations the alternative is prospective new students at the kader bangsa islamic vocational school who will be selected based on predetermined criteria,20771223,7
7,"The process of hiring Kanisius Printing Publisher Yogyakarta is the process of getting the best prospective employees from all existing applicants. In the process, applicants must go through several stages of selection, namely administrative tests, written tests, interview tests and medical tests. However, all processes are still done manually. This resulted in the recruitment process takes a long time in determining qualified applicants and in accordance with company criteria. In this research, a software decision-making support system for recruitment of employees is created which functions to help the company make the right decisions in a relatively faster time using the Analytical Hierarchy Process (AHP) method. The AHP method is a superior method for selecting competitive activities or many alternatives based on certain criteria. The main function of this software is to help the company, in this case the HRD section, to get prospective employees who match the criteria needed by the company. This software is implemented using the PHP MySQL programming language.",Employee Acceptance Decision Support System with AHP Method,2020-06-30,INTERNATIONAL JOURNAL OF BASIC AND APPLIED SCIENCE,employee acceptance decision support system with ahp method the process of hiring kanisius printing publisher yogyakarta is the process of getting the best prospective employees from all existing applicants in the process applicants must go through several stages of selection namely administrative tests written tests interview tests and medical tests however all processes are still done manually this resulted in the recruitment process takes a long time in determining qualified applicants and in accordance with company criteria in this research a software decisionmaking support system for recruitment of employees is created which functions to help the company make the right decisions in a relatively faster time using the analytical hierarchy process ahp method the ahp method is a superior method for selecting competitive activities or many alternatives based on certain criteria the main function of this software is to help the company in this case the hrd section to get prospective employees who match the criteria needed by the company this software is implemented using the php mysql programming language,20771223,7
7,"The credit distribution system in Cooperative Adil which is still manual, the many criteria used to consider and the number of members who make loans makes the cooperatives (especially managers) overwhelmed to serve their members and the granting process becomes less efficient. To overcome this problem, a Decision Support System for the provision of credit was built, namely a system that helps the cooperative (manager) in the process of granting credit. The system is built using the Delphi 7.0 programming language and the database uses mysql. The system built is used by two parties, namely administrators and managers. From the experimental results of the system that has been built, it can be concluded as follows: the system can provide convenience in obtaining information, the system becomes more selective in providing credit.",Credit Decision Support System in Cooperative Fair,2020-06-30,INTERNATIONAL JOURNAL OF BASIC AND APPLIED SCIENCE,credit decision support system in cooperative fair the credit distribution system in cooperative adil which is still manual the many criteria used to consider and the number of members who make loans makes the cooperatives especially managers overwhelmed to serve their members and the granting process becomes less efficient to overcome this problem a decision support system for the provision of credit was built namely a system that helps the cooperative manager in the process of granting credit the system is built using the delphi   programming language and the database uses mysql the system built is used by two parties namely administrators and managers from the experimental results of the system that has been built it can be concluded as follows the system can provide convenience in obtaining information the system becomes more selective in providing credit,20771223,7
7,"The disease is very susceptible to occur in children under five because the immune system in children under five has not been fully developed. Lack of knowledge about toddlers' illnesses as well as the symptoms experienced frighten parents. Information needs that are very fast from an expert to deal with problems or diseases of children under five expected by parents or the community. So that is what drives the development of a software application, namely the expert system for identification of children under five. An expert system for identification of toddlers is made as a tool to diagnose diseases experienced by children under five by using the symptoms experienced by children under five as a tool to detect diseases experienced by children under five. The system can identify 5 types of diseases with 23 symptoms of the disease. This expert system uses methods for developing problem identification, system design, implementation, and testing. Inference in this expert system uses the Bayes theorem method. This system is built with Visual Basic and Microsoft access as the database. The results of the consultation with this system indicate that the system is able to determine the disease and treatment solutions and the initial treatment that must be done, based on the symptoms previously chosen by the user.",Expert System for Identification of Diseases of Toddlers using Bayes' Theorem Method,2020-06-30,INTERNATIONAL JOURNAL OF BASIC AND APPLIED SCIENCE,expert system for identification of diseases of toddlers using bayes theorem method the disease is very susceptible to occur in children under five because the immune system in children under five has not been fully developed lack of knowledge about toddlers illnesses as well as the symptoms experienced frighten parents information needs that are very fast from an expert to deal with problems or diseases of children under five expected by parents or the community so that is what drives the development of a software application namely the expert system for identification of children under five an expert system for identification of toddlers is made as a tool to diagnose diseases experienced by children under five by using the symptoms experienced by children under five as a tool to detect diseases experienced by children under five the system can identify  types of diseases with  symptoms of the disease this expert system uses methods for developing problem identification system design implementation and testing inference in this expert system uses the bayes theorem method this system is built with visual basic and microsoft access as the database the results of the consultation with this system indicate that the system is able to determine the disease and treatment solutions and the initial treatment that must be done based on the symptoms previously chosen by the user,20771223,7
7,Chicken disease is a condition in which the organs of the chicken farm cannot function normally. To make a diagnosis of the disease requires further examination carried out by specialists (experts). An expert system is a system that uses human knowledge entered into a computer to solve problems that are usually solved by experts. The system created in solving the problem uses the Bayes theorem method where the inference process uses Forward Chaining. The application was developed using the Visual Basic 2010 programming language and MySQL database.,Expert System for Diagnosing Chicken Diseases using Bayes' Theorem,2020-06-30,INTERNATIONAL JOURNAL OF BASIC AND APPLIED SCIENCE,expert system for diagnosing chicken diseases using bayes theorem chicken disease is a condition in which the organs of the chicken farm cannot function normally to make a diagnosis of the disease requires further examination carried out by specialists experts an expert system is a system that uses human knowledge entered into a computer to solve problems that are usually solved by experts the system created in solving the problem uses the bayes theorem method where the inference process uses forward chaining the application was developed using the visual basic  programming language and mysql database,20771223,7
