jid,desc,title,date,journal,data_cleaned,eissn,jid_umum
4,"Merger activities constitute important information for shareholders. A merger activities announcement that is released by a company will influence the share price of acquiring company. This research aims to know how far merger could build positive impact to acquiring company. By examining this research, the author tried to know actual return, expected return, abnormal return, trading volume activity, and security return variability of share before and after merger since 2005 till 2010 at the companies listed in Indonesia Stock Exchange. This research used purposive sampling for defining the sample. The sample used in this research consists of 10 companies from various industries sector. This period of research was 60 days, divided into 30 days before merger and 30 days after merger. The result of this research is that there are no mean differences in actual return, expected return, abnormal return, and security return variability before and after merger activities. But there is a difference in trading volume activity before and after merger. The next research is suggested to be done by others evaluation method to measure the expected return.","Perbedaan nilai actual return, expected return, abnormal return, trading volume activity dan security return variability sebelum dan sesudah merjer pada perusahaan yang terdaftar di bursa efek Indonesia",2018-04-13,JURNAL BISNIS DAN AKUNTANSI,perbedaan nilai actual return expected return abnormal return trading volume activity dan security return variability sebelum dan sesudah merjer pada perusahaan yang terdaftar di bursa efek indonesia merger activities constitute important information for shareholders a merger activities announcement that is released by a company will influence the share price of acquiring company this research aims to know how far merger could build positive impact to acquiring company by examining this research the author tried to know actual return expected return abnormal return trading volume activity and security return variability of share before and after merger since  till  at the companies listed in indonesia stock exchange this research used purposive sampling for defining the sample the sample used in this research consists of  companies from various industries sector this period of research was  days divided into  days before merger and  days after merger the result of this research is that there are no mean differences in actual return expected return abnormal return and security return variability before and after merger activities but there is a difference in trading volume activity before and after merger the next research is suggested to be done by others evaluation method to measure the expected return,26569124,4
4,"This Study was intended to obtain empirical proofs that tax audit frequency and quality of tax auditor have influence tax compliance level of companies. Procedure of data collecting done at this research is by propagating questioners to taxpayer trough survey mail as well as propagated in service point (TPT) at each tax service office to be delivered to taxpayer to or is reporting. Each letter to be addressed to company owner or manager. This is need to be done to be able to control the effect of understanding quality of taxation responsibility of tax payer. Beside, researcher make contact trough telephone to reconfrim and remind to the questioner which had been sent previous two week. While the adjustment of taking minimal sample according to the number of effective company taxpayer at regional office of directorate general of taxation of east part of Java I in each tax service office totally 200 taxpayer. Result of research using analysis of Strutural Equation Modelling (SEM) that frequency of tax audit have negative and significant influence to compliance level of company taxpayer. While, quality of tax auditor have positive and significant influence to compliance level of company taxpayer. Result of finding in this study also give more understanding of some factor in tax auditing activity having negative influence to compliance level of company taxpayer and try to optimize auditor quality in order to minimize detection error according to principle of equal treatment can be accomplished and eventually tax evasion activity could be lessened.",Pengaruh frekuensi pemeriksaan pajak dan kualitas pemeriksa pajak terhadap tingkat kepatuhan wajib pajak badan,2018-04-13,JURNAL BISNIS DAN AKUNTANSI,pengaruh frekuensi pemeriksaan pajak dan kualitas pemeriksa pajak terhadap tingkat kepatuhan wajib pajak badan this study was intended to obtain empirical proofs that tax audit frequency and quality of tax auditor have influence tax compliance level of companies procedure of data collecting done at this research is by propagating questioners to taxpayer trough survey mail as well as propagated in service point tpt at each tax service office to be delivered to taxpayer to or is reporting each letter to be addressed to company owner or manager this is need to be done to be able to control the effect of understanding quality of taxation responsibility of tax payer beside researcher make contact trough telephone to reconfrim and remind to the questioner which had been sent previous two week while the adjustment of taking minimal sample according to the number of effective company taxpayer at regional office of directorate general of taxation of east part of java i in each tax service office totally  taxpayer result of research using analysis of strutural equation modelling sem that frequency of tax audit have negative and significant influence to compliance level of company taxpayer while quality of tax auditor have positive and significant influence to compliance level of company taxpayer result of finding in this study also give more understanding of some factor in tax auditing activity having negative influence to compliance level of company taxpayer and try to optimize auditor quality in order to minimize detection error according to principle of equal treatment can be accomplished and eventually tax evasion activity could be lessened,26569124,4
4,"The objective of this research is to get empirical evidence audit committees’ characteristics: financial expertise, number of meetings, audit committees’ sizes that moderate the effects of unexpected earnings to cumulative abnormal return. This research also includes independent variables that theoretically influence the relation of unexpected earnings to cumulative abnormal return such as CEO stock ownerships, earnings persistence, market beta, percentage of reporting loss and discretionary accruals. The sample of this research is companies listed in Indonesia Stock Exchange (IDX) during year 2007 to 2009. This research uses 147 data with 49 companies selected per year. The analysis tools used in this research is multiple linear regression. The result shows that financial expertise, number of meetings, audit committees’ sizes and others variables altogether do not moderate the effects of unexpected earnings to cumulative abnormal return or earnings quality reported in financial report. It shows that investors in Indonesia do not consider the characteristics of audit committees in their investment decision making process and the characteristic of audit committees itself does not influence the quality of reported earnings.",The influence of audit committees’ characteristics on earnings quality: evidence from Indonesia,2018-04-13,JURNAL BISNIS DAN AKUNTANSI,the influence of audit committees characteristics on earnings quality evidence from indonesia the objective of this research is to get empirical evidence audit committees characteristics financial expertise number of meetings audit committees sizes that moderate the effects of unexpected earnings to cumulative abnormal return this research also includes independent variables that theoretically influence the relation of unexpected earnings to cumulative abnormal return such as ceo stock ownerships earnings persistence market beta percentage of reporting loss and discretionary accruals the sample of this research is companies listed in indonesia stock exchange idx during year  to  this research uses  data with  companies selected per year the analysis tools used in this research is multiple linear regression the result shows that financial expertise number of meetings audit committees sizes and others variables altogether do not moderate the effects of unexpected earnings to cumulative abnormal return or earnings quality reported in financial report it shows that investors in indonesia do not consider the characteristics of audit committees in their investment decision making process and the characteristic of audit committees itself does not influence the quality of reported earnings,26569124,4
4,"This study aims to get empirical evidence that the effect big four auditor, specialist auditor,&nbsp; audit tenure return on asset, market to book value ratio, leverage, firm size, operating cash flow and loss on earnings management. The sample used in this research was the secondary data from annual report of manufacturing companies which listed on Indonesia Stock Exchange in 2011-2013. The sample was taken using purposive sampling method. The results provide evidence that return on asset, leverage, firm size, operating cash flow and loss are influence the earnings management. Nonetheless, big four auditor, specialist auditor, audit tenure and market to book value ratio are not influence the earnings management.&nbsp;",Pengaruh auditor dan rasio keuangan terhadap managemen laba,2018-04-13,JURNAL BISNIS DAN AKUNTANSI,pengaruh auditor dan rasio keuangan terhadap managemen laba this study aims to get empirical evidence that the effect big four auditor specialist auditor audit tenure return on asset market to book value ratio leverage firm size operating cash flow and loss on earnings management the sample used in this research was the secondary data from annual report of manufacturing companies which listed on indonesia stock exchange in  the sample was taken using purposive sampling method the results provide evidence that return on asset leverage firm size operating cash flow and loss are influence the earnings management nonetheless big four auditor specialist auditor audit tenure and market to book value ratio are not influence the earnings management,26569124,4
4,"The purpose of this research is to analyze the influence of return on assets, earnings before taxes and provisions, non-performing loan, capital adequacy ratio, bank type, loan to deposit ratio, size of bank, and listed status to loan loss provision (LLP). This research used national bank include Islamic and conventional bank that listed and not listed in Indonesia Stock Exchange during 2011-2013 as the sample. There are 83 bank and only 128 data meet the criteria by using purposive sampling method. The model used in this research is multiple regression analysis. The result shows that return on assets, earnings before taxes and provisions, and size of bank have signficant effect to LLP. Other independent variables such as non-performing loan, capital adequacy ratio, bank type, loan to deposit ratio, and listed status don’t have any effect to LLP practice in the bank..",Faktor-faktor yang mempengaruhi  PPAP pada bank syariah dan bank konvensional di Indonesia,2018-04-13,JURNAL BISNIS DAN AKUNTANSI,faktorfaktor yang mempengaruhi  ppap pada bank syariah dan bank konvensional di indonesia the purpose of this research is to analyze the influence of return on assets earnings before taxes and provisions nonperforming loan capital adequacy ratio bank type loan to deposit ratio size of bank and listed status to loan loss provision llp this research used national bank include islamic and conventional bank that listed and not listed in indonesia stock exchange during  as the sample there are  bank and only  data meet the criteria by using purposive sampling method the model used in this research is multiple regression analysis the result shows that return on assets earnings before taxes and provisions and size of bank have signficant effect to llp other independent variables such as nonperforming loan capital adequacy ratio bank type loan to deposit ratio and listed status dont have any effect to llp practice in the bank,26569124,4
4,"&nbsp;
Abstract : &nbsp; The purpose of this research is to investigate the influence about store image, product signatureness, and quality variation toward quality perception and purchase intention for Carrefour’s electronics of private brand in Jakarta. The method which is used in this research is descriptive and causality. Structural Equation Model was used to established the relationship model of variables, and data analysis for this research is using Maximum Likelihood Estimation method. Sample used for this research was 287 samples that domiciled in Jakarta, have bought electronic product at Carrefour, at least 30 years old, and have income at least Rp 3.000.000. The result of this research is not all of the independent variables are have positive influence toward dependent variables which are quality perception and purchase intention. Store image and product signatureness toward quality perception and product signatureness and quality perception toward purchase intention have positive effect.","Pengaruh store image, product signatureness, quality variation, dan quality perception terhadap purchase intention pada produk private brand elektronik",2018-04-13,JURNAL BISNIS DAN AKUNTANSI,  the purpose of this research is to investigate the influence about store image product signatureness and quality variation toward quality perception and purchase intention for carrefours electronics of private brand in jakarta the method which is used in this research is descriptive and causality structural equation model was used to established the relationship model of variables and data analysis for this research is using maximum likelihood estimation method sample used for this research was  samples that domiciled in jakarta have bought electronic product at carrefour at least  years old and have income at least rp    the result of this research is not all of the independent variables are have positive influence toward dependent variables which are quality perception and purchase intention store image and product signatureness toward quality perception and product signatureness and quality perception toward purchase intention have positive effect,26569124,4
4,"This study aimed to examine the practice of earnings management before and after the change in corporate income tax rates with Tax Law No. 36 of 2008 on income tax. Earnings management in this study using two approaches, which are discretionary accruals and deferred Tax. Further research will analyze the factors that affect the practice of earnings management proxy variables with the tax incentives of tax planning and tax incentives to non proxy earnings pressure, debt levels, audit quality, growth, and profitability. This study uses a total of 51 companies registered profits in the Indonesia Stock Exchange during the period of observation years from 2007 to 2010. Total observations in this study are 204. The results prove that (1) The Company does not make earnings management in response to changes in corporate income tax rates in Indonesia, (2) earnings pressure influences discretionary accruals, (3) earnings pressure, debt levels and profitability influence deferred tax.",Perubahan tarif pajak penghasilan badan menurut undang-undang pajak penghasilan no. 36 tahun 2008 dan praktik earnings management,2018-04-13,JURNAL BISNIS DAN AKUNTANSI,perubahan tarif pajak penghasilan badan menurut undangundang pajak penghasilan no  tahun  dan praktik earnings management this study aimed to examine the practice of earnings management before and after the change in corporate income tax rates with tax law no  of  on income tax earnings management in this study using two approaches which are discretionary accruals and deferred tax further research will analyze the factors that affect the practice of earnings management proxy variables with the tax incentives of tax planning and tax incentives to non proxy earnings pressure debt levels audit quality growth and profitability this study uses a total of  companies registered profits in the indonesia stock exchange during the period of observation years from  to  total observations in this study are  the results prove that  the company does not make earnings management in response to changes in corporate income tax rates in indonesia  earnings pressure influences discretionary accruals  earnings pressure debt levels and profitability influence deferred tax,26569124,4
4,The research objective is to get empirical evidence about the effect of budget participation on managerial performance as well as the influence of organizational commitment and environmental uncertainty on the relationship between budgetary participation and managerial performance. Respondents were used in data analysis as much as 65 managers in hotels in Jakarta and Yogyakarta. Hypothesis testing using moderating regression analysis. The results showed that the effect of budget participation on managerial performance is signifficant. While the organization's commitment and environmental uncertainty does not affect the relationship between budgetary participation and managerial performance.,Pengaruh partisipasi anggaran terhadap kinerja manajerial: komitmen organisasi dan ketidakpastian lingkungan sebagai moderasi,2018-04-13,JURNAL BISNIS DAN AKUNTANSI,pengaruh partisipasi anggaran terhadap kinerja manajerial komitmen organisasi dan ketidakpastian lingkungan sebagai moderasi the research objective is to get empirical evidence about the effect of budget participation on managerial performance as well as the influence of organizational commitment and environmental uncertainty on the relationship between budgetary participation and managerial performance respondents were used in data analysis as much as  managers in hotels in jakarta and yogyakarta hypothesis testing using moderating regression analysis the results showed that the effect of budget participation on managerial performance is signifficant while the organizations commitment and environmental uncertainty does not affect the relationship between budgetary participation and managerial performance,26569124,4
4,"&nbsp;The research objective was to obtain empirical evidence of the factors that affect motivation. These factors are the results of Employment, Wages, Opportunity for Advance-ment, Trust and Responsibility and Working Conditions and Environment. Data collection using questionnaire survey. Research ideal determine factors that motivate employees to work. The sample in this research is as many as 65 employees of XYZ randomly selected will be given a questionnaire about the influence of motivational factors. The results showed that (1) there is a relationship between the results of work and motivation, (2) there was no correlation between salary Received and motivation, (3) there is no relationship between the Opportunity for Advancement and motivation, (4) there is a relationship between the Trust and Responsibility responsibility and motivation, (5) there is no relationship between the Working Conditions and Environment and Motivation.",Pengaruh kepuasan kerja terhadap motivasi karyawan,2018-04-13,JURNAL BISNIS DAN AKUNTANSI,pengaruh kepuasan kerja terhadap motivasi karyawan the research objective was to obtain empirical evidence of the factors that affect motivation these factors are the results of employment wages opportunity for advancement trust and responsibility and working conditions and environment data collection using questionnaire survey research ideal determine factors that motivate employees to work the sample in this research is as many as  employees of xyz randomly selected will be given a questionnaire about the influence of motivational factors the results showed that  there is a relationship between the results of work and motivation  there was no correlation between salary received and motivation  there is no relationship between the opportunity for advancement and motivation  there is a relationship between the trust and responsibility responsibility and motivation  there is no relationship between the working conditions and environment and motivation,26569124,4
4,"The research problem is how to conceptualize the product quality, service quality, consumer satisfaction and its dimensions, and could contextually product quality and service quality influence satisfaction based on consumer need in order to increase product repurchase. To answer the question on this study, research model was developed. The model has four dimension: product quality, service quality, consumer satisfaction and repurchase with three hypothesis tested. Data analysis over 100 respondents who have already consumed Coca-Cola beverage (home consumption package) in Pasadena and Tlogosari area in Semarang was done using Structural Equation Modeling as analysis tool. The result showed that all hypothesis tested was not rejected, and we concluded that product and service quality has a positive impact for consumer satisfaction and product repurchase.",Minat konsumen terhadap pembelian ulang produk coca-cola kemasan keluarga,2018-04-13,JURNAL BISNIS DAN AKUNTANSI,minat konsumen terhadap pembelian ulang produk cocacola kemasan keluarga the research problem is how to conceptualize the product quality service quality consumer satisfaction and its dimensions and could contextually product quality and service quality influence satisfaction based on consumer need in order to increase product repurchase to answer the question on this study research model was developed the model has four dimension product quality service quality consumer satisfaction and repurchase with three hypothesis tested data analysis over  respondents who have already consumed cocacola beverage home consumption package in pasadena and tlogosari area in semarang was done using structural equation modeling as analysis tool the result showed that all hypothesis tested was not rejected and we concluded that product and service quality has a positive impact for consumer satisfaction and product repurchase,26569124,4
4,"The purpose of the study is to get empirical evidence about the effect of profitability, non-debt tax shield, asset structure, size, age, growth and risk on capital structure. The sampling technique used in this research is purposive sampling. The analysis methods are multiple regressions analysis. The research result showed that the effect of profitability, age, growth and risk on capital structure is significant. While, the effect of non-debt tax shield, asset structure and size on capital structure is not significant.","Pengaruh profitabilitas, non-debt tax shield dan karakteristik perusahaan terhadap struktur modal",2018-04-13,JURNAL BISNIS DAN AKUNTANSI,pengaruh profitabilitas nondebt tax shield dan karakteristik perusahaan terhadap struktur modal the purpose of the study is to get empirical evidence about the effect of profitability nondebt tax shield asset structure size age growth and risk on capital structure the sampling technique used in this research is purposive sampling the analysis methods are multiple regressions analysis the research result showed that the effect of profitability age growth and risk on capital structure is significant while the effect of nondebt tax shield asset structure and size on capital structure is not significant,26569124,4
4,"This study aims to determine the effect of earnings management through real activity around additional stock offerings and their impact on the future performance of the company. Real earnings management proxy with sales management activities, increased production and a reduction in discretionary expense. Data were analyzed using multiple regression analysis statistical method. The regression results indicate that increased production activity around the stock offering additional decrease the performance of the company in the next year. While the sales management and a reduction in discretionary spending affect the company's performance in a positive but not significant.",Manajemen laba melalui manipulasi aktivitas riil di sekitar penawaran saham tambahan dan kinerja perusahaan,2018-04-16,JURNAL BISNIS DAN AKUNTANSI,manajemen laba melalui manipulasi aktivitas riil di sekitar penawaran saham tambahan dan kinerja perusahaan this study aims to determine the effect of earnings management through real activity around additional stock offerings and their impact on the future performance of the company real earnings management proxy with sales management activities increased production and a reduction in discretionary expense data were analyzed using multiple regression analysis statistical method the regression results indicate that increased production activity around the stock offering additional decrease the performance of the company in the next year while the sales management and a reduction in discretionary spending affect the companys performance in a positive but not significant,26569124,4
4,"The purpose of this research is to analyze the impact of corporate governance mechanism, company's complexity, demand of the external financing and leverage towards the selection of external auditors who can provide high quality audit in Indonesia. This research also uses company's size, foreign ownership and family ownership as control variables. Hypothesis testing is carried out by using logistic regression model using 203 observation with the sample taken from listed companies on the Indonesia Stock Exchange in 2007 except bank and other financial institutions. This study concludes that corporate governance mechanism increases the probability of selecting external auditirs who can provide high quality unit. Company's complexity has a significant influence towards the selection of external auditors although it has a negative correlation leverage do not have any influence on the selection of the external auitors with high quality audit.",Faktor determinan pemilihan auditor eksternal yang berkualitas,2018-04-16,JURNAL BISNIS DAN AKUNTANSI,faktor determinan pemilihan auditor eksternal yang berkualitas the purpose of this research is to analyze the impact of corporate governance mechanism companys complexity demand of the external financing and leverage towards the selection of external auditors who can provide high quality audit in indonesia this research also uses companys size foreign ownership and family ownership as control variables hypothesis testing is carried out by using logistic regression model using  observation with the sample taken from listed companies on the indonesia stock exchange in  except bank and other financial institutions this study concludes that corporate governance mechanism increases the probability of selecting external auditirs who can provide high quality unit companys complexity has a significant influence towards the selection of external auditors although it has a negative correlation leverage do not have any influence on the selection of the external auitors with high quality audit,26569124,4
4,"This study examines the influence of board characteristic, corporate ownership, debt to equity ratio, and dividend to agency cost measured in terms of public accountant and audit committee. This research utilized a sample of 18 firms from Jakarta Stock Exchange for periods of 2004-2006. The result shows that only board commissioners influence agency cost measured by account public. And board of director, corporate ownership, debt to equity ratio, and dividend do not influence the agency cost.","Pengaruh debt to equity ratio, dividen, and faktor non keuangan terhadap agency cost",2018-04-16,JURNAL BISNIS DAN AKUNTANSI,pengaruh debt to equity ratio dividen and faktor non keuangan terhadap agency cost this study examines the influence of board characteristic corporate ownership debt to equity ratio and dividend to agency cost measured in terms of public accountant and audit committee this research utilized a sample of  firms from jakarta stock exchange for periods of  the result shows that only board commissioners influence agency cost measured by account public and board of director corporate ownership debt to equity ratio and dividend do not influence the agency cost,26569124,4
