jid,desc,title,date,journal,data_cleaned,eissn,jid_umum
3,"The purpose of this study is to determine the effectiveness of the implementation of a significant dimension of cognitive processes between students who were taught by the activity of communicating head-based communicating with students who were taught by conventional learning model in third grade students of SD in Buleleng Regency. This research was quasi experimental research with Non Equivalent Posstest Only Control Group Design design. The data were collected by using objective and esay tests. The data were analyzed by using descriptive statistics and inferential statistics. The results of this study showed that the activity of communicating head-based communicating effectively increase the dimension of student cognitive process. It can be seen from the average value of experimental group which was in very high category and the average value of the control group was in hig category. So experiment = 28,5&gt; control = 21,05, and result of hypothesis test by using t-test was obtained tcount bigger than ttable (tcount = 3,62&gt; ttable = 2,93)",Efektifitas Implementasi Aktivitas Mengkomunikasikan Berbasis Kepala Bernomor Dalam Meningkatkan Dimensi Proses Kognitif,2017-09-08,INTERNATIONAL JOURNAL OF ELEMENTARY EDUCATION,the effectiveness of the implementation of a significant dimension of cognitive processes among students who were taught by the activity of communicating head-based communicating with students who were taught by conventional learning model in third grade students of elementary school in Buleleng Regency this research was quasi experimental research with non equivalent posttest only control group design the data were collected by using objective and essay tests the data were analyzed by using descriptive statistics and inferential statistics the results of this study showed that the activity of communicating head-based communicating effectively increased the dimension of student cognitive process it can be seen from the average value of experimental group which was in very high category and the average value of the control group was in high category so experimental control and result of hypothesis test by using ttest was obtained tcount bigger than ttable tcount ttable,23287640,3
3,"This experimental study aims to determine the effect of audiovisual aided observational learning activities in a scientific approach to student learning outcomes. The population of this research is all students of class V in pioneering primary school 2013 in Buleleng district which amounted to 330 students. The sample was determined using random sampling technique on 63 students. Research design using Post Test Only Control Group Design. Data collection using interview method, observation, documentation and test, but data analyzed that is test. The student test scores were the post-test average score for the experimental class of 29.25 and the control class of 22.45 which was then analyzed by t-test for independent sample with the polled variance formula so that t-calculated = 9,33 with relative effectiveness Amounted to 73.13%. T-test&gt; t-table (9,33&gt; 2,000). These results indicate that there is a significant effect of audiovisual -aided observation learning activities on the results of V grade students in SD Buleleng lesson year 2016/2017",Peningkatan Hasil Belajar Siswa Sekolah Dasar Melalui Aktivitas Pembelajaran Mengamati Berbantuan Audiovisual,2017-09-08,INTERNATIONAL JOURNAL OF ELEMENTARY EDUCATION,increasing elementary school student learning outcomes through audiovisual assisted observational learning activities. This experimental study aims to determine the effect of audiovisual aided observational learning activities in a scientific approach to student learning outcomes. Buleleng district which amounted to students the sample was determined using random sampling technique on students research design using post test only control group design data collection using interview method observation documentation and test but data analyzed that is test the student test scores were the posttest average score for the experimental class of and the control class of which was then analyzed by ttest for independent sample with the polled variance formula so that tcalculated with relative effectiveness amounted to ttest ttable these results indicate that there is a significant effect of audiovisual aided observation learning activities on the results of v grade students in elementary school Buleleng lesson year,23287640,3
3,..,PENGEMBANGAN AKTIVITAS PEMBELAJARAN MENGOMUNIKASIKAN BERBASIS PERMAINAN TRADISIONAL TERHADAP PENINGKATAN HASIL BELAJAR SISWA,2017-09-08,INTERNATIONAL JOURNAL OF ELEMENTARY EDUCATION,development of communication learning activities based on traditional games to improve student learning outcomes,23287640,3
3,"This research aimed to find out the different learning outcome using inquiry and discovery learning model in 5th grade at Sidomukti sub-district. The subject of this research was 5th grade students at SDN Dukuh 02 as the control group and 5th grade students at SDN Mangun sari 01as experimental group. Independent variable consisted of inquiry and discovery learning model with dependent variable as the learning outcome. Data collection was conducted by using test. The technique analysis of the research result used descriptive statistic technique of Independent Sample T-test. Based on Independent Sample T-Test which was conducted in posttest score of control group and experimental group, it resulted significance/probability of 0,038&lt;0,05, so that H0 was ignored and Ha was accepted it meant that there was different average between experimental and control group. The different which was significance were in two research samples, which the average score in implementing inquiry learning model was 79,75, whereas the score of discovery learning model is 75.00. it meant that there were significance differences from the learning outcome of the students who used inquiry learning model and the students who used discovery learning model with the 8 theme of Ecosystem.",THE DIFFERENT INFLUENT OF THE MODEL OF INQUIRI AND DISCOVERY LEARNING TOWARD THE OUTCOME OF STUDENT LEARNING,2017-09-08,INTERNATIONAL JOURNAL OF ELEMENTARY EDUCATION,the different influence of the model of inquiry and discovery learning toward the outcome of student learning this research aimed to find out the different learning outcome using inquiry and discovery learning model in th grade at Sidomukti subdistrict the subject of this research was th grade students at sdn Dukuh as the control group and th grade students at SDN Mangun Sari as experimental group independent variable consisted of inquiry and discovery learning model with dependent variable as the learning outcome data collection was conducted by using test the technique analysis of the research result used descriptive statistical technique of independent sample ttest based on independent sample ttest which was conducted in posttest score of control group and experimental group it resulted in significance probability of so that h was ignored and ha was accepted it meant that there was different average between experimental and control group the difference which was significance were in two research samples which the average score in implementing inquiry learning model was whereas the score of discovery learning model was it meant that there were significant differences from the learning outcome of the students who used inquiry learning model and the students who used discovery learning model with the theme of ecosystem,23287640,3
3,"Penelitian ini bertujuan (1) meningkatkan keterampilan membaca permulaan siswa, (2) menemukan langkah-langkah pembelajaran yang tepat didasarkan pada penerapan media gambar dan kartu huruf sebagai media pembelajaran, dan (3) mengetahui respon siswa terhadap penerapan media gambar dan kartu huruf sebagai media pembelajaran. Penelitian ini dibuat dalam bentuk penelitian tindakan dengan menggunakan dua siklus.Setiap siklus terdiri dari 2 kali pertemuan. Subjek penelitian ini adalah siswa kelas I semester II diSD Negeri 4 Takmung-Klungkungtahun ajaran 2010/2011(sebanyak 23 orang). Pengumpulan data dilakukan dengan metode observasi dan tes tindakan.Data yang diperoleh dianalisis secara deskriptif kualitatif.Hasil penelitian ini menunjukkan bahwa penggunaan media gambar dan kartu huruf sebagai media pembelajaran dapat meningkatkan keterampilan membaca permulaan siswa. Pada siklus I ketuntasan belajar siswa hanya mencapai 73,91%,hal ini menunjukan keterampilan membaca siswa masih tergolong cukup karena 27% dari jumlah siswa belum mencapai ketuntasan belajar dengan nilai yang ditentukan. Pada siklus II terjadi peningkatan ketuntasan belajar, yakni dari 23 siswa, 19 siswa atau 82,60%dari jumlah siswa telah mencapai ketuntasan belajar, sehingga target yang ditentukan tercapai.",PENERAPAN MEDIA GAMBAR DAN KARTU HURUF UNTUK MENINGKATKAN KETERAMPILAN MEMBACA PERMULAAN,2017-07-26,INTERNATIONAL JOURNAL OF ELEMENTARY EDUCATION,"Application of picture media and letter cards to improve early reading skills This study aims to improve students' early reading skills, find the right learning steps based on the application of picture media and letter cards as learning media and find out students' responses to the application of picture media and letter cards as learning media This study was conducted in the form of action research using two cycles, each cycle consisted of 100 meetings, the subjects of this study were students in grade I, semester II, at the Takmungklungkung State Elementary School in the academic year, as many as 100 people, data collection was carried out using observation and action tests, the data obtained were analyzed descriptively qualitatively, the results of this study indicate that the use of picture media and letter cards as learning media can improve students' early reading skills in cycle I, students' learning completeness only reached this shows that students' reading skills are still quite sufficient because of the number of students who have not achieved learning completeness with the specified value in cycle II, there was an increase in learning completeness, namely from students or from the number of students who have achieved learning completeness so that the specified target is achieved",23287640,3
3,"Penelitian ini bertujuan untuk mengetahui peningkatan kemampuan membaca intensif siswa kelas IV Semester II tahun ajaran 2010/2011 pada SD No. 4 Penarukan setelah diterapkannya strategi pembelajaran Think Pair Share.Jenis penelitian ini adalah penelitian tindakan kelas yang dilaksanakan dalam dua siklus. Setiap siklus terdiri dari tahap perencanaan, pelaksanaan tindakan, observasi dan evaluasi, serta refleksi. Subyek penelitian ini adalah siswa kelas IV Semester II SD No. 4 Penarukan Tahun Pelajaran 2010/2011 sebanyak 28 orang. Objek penelitian ini adalah kemampuan membaca intensif siswa kelas IV Semester II SD No. 4 Penarukan. Data kemampuan membaca intensif siswa dikumpulkan melalui tes berbentuk objektif yang dianalisis secara deskriptif kuantitatif.Hasil penelitian menunjukkan bahwa penerapan strategi pembelajaran Think Pair Share dapat meningkatkan kemampuan membaca intensif siswa. Pada refleksi awal, rata-rata persentase kemampuan membaca intensif siswa hanya mencapai 59,29% dengan kategori kurang, setelah siklus I rata-rata persentase kemampuan membaca intensif siswa siswa mengalami peningkatan mencapai 64,82% dengan kategori kurang dan pada akhir siklus II rata-rata hasil kemampuan membaca intensif siswa mencapai 77,14% dengan kategori cukup",PENERAPAN STRATEGI PEMBELAJARAN THINK PAIR SHAREUNTUK MENINGKATKAN KEMAMPUAN MEMBACA INTENSIF SISWA,2017-07-26,INTERNATIONAL JOURNAL OF ELEMENTARY EDUCATION,"Implementation of Think Pair Share learning strategy to improve students' intensive reading ability This study aims to determine the improvement of students' intensive reading ability in grade IV semester II of the academic year at SD No. Penarukan after the implementation of the Think Pair Share learning strategy This type of research is classroom action research which is carried out in two cycles Each cycle consists of the planning stage, implementation of actions, observation, evaluation and reflection The subjects of this study were students in grade IV semester II of SD No. Penarukan in the academic year as many as 1,000 people The object of this study is the intensive reading ability of students in grade IV semester II of SD No. Penarukan The data on students' intensive reading ability was collected through objective tests which were analyzed descriptively quantitatively The results of the study indicate that the implementation of the Think Pair Share learning strategy can improve students' intensive reading ability In the initial reflection, the average percentage of students' intensive reading ability only reached the less category After cycle I, the average percentage of students' intensive reading ability increased to the less category and at the end of cycle II, the average result of students' intensive reading ability reached the sufficient category",23287640,3
3,"Penelitian ini bertujuan untuk meningkatkan motivasi belajar dan kemampuan membaca siswa kelas II semester 2 SD No. 2 Penarukan setelah diterapkan model pembelajaran kooperatif tipe TGT dengan media kartu kata dalam pembelajaran Bahasa Indonesia. Proses pengumpulan data motivasi belajar siswa dikumpulkan dengan menggunakan angket motivasi belajar dan data kemampuan membaca siswa diperoleh melalui tes membaca.Berdasarkan hasil analisis, pada siklus I skor rata-rata motivasi siswa adalah 30,83 (kategori cukup tinggi) dan pada siklus II meningkat menjadi 39,77 (kategori tinggi), maka terjadi peningkatan dari siklus I ke siklus II sebesar 8,94. Pada siklus I skor rata-rata kemampuan membaca siswa adalah 65,86 (kategori tinggi) dan pada siklus II meningkat menjadi 72,13 (kategori tinggi), maka terjadi peningkatan kemampuan membaca dari siklus I ke siklus II sebesar 6,27.Implikasi dari penelitian ini bahwa penerapan model pembelajaran kooperatif tipe TGTdengan media kartu kata dalam pembelajaran Bahasa Indonesia dapat meningkatkan motivasi belajar dan kemampuan membaca siswa kelas II semester II di SD No. 2 Penarukan.",PENERAPAN MODEL PEMBELAJARAN KOOPERATIF TIPE TGT DENGAN MEDIA KARTU KATA UNTUK MENINGKATKAN MOTIVASI BELAJAR DAN KEMAMPUAN MEMBACA,2017-07-26,INTERNATIONAL JOURNAL OF ELEMENTARY EDUCATION,"Application of TGT type cooperative learning model with word card media to improve learning motivation and reading ability This study aims to improve learning motivation and reading ability of class II semester students of elementary school no. Penarukan after the implementation of TGT type cooperative learning model with word card media in Indonesian language learning. The process of collecting data on student learning motivation was collected using a learning motivation questionnaire and data on student reading ability was obtained through a reading test based on the results of the analysis in cycle I the average score of student motivation is in the fairly high category and in cycle II it increased to the high category, so there was an increase from cycle I to cycle II by In cycle I the average score of student reading ability is in the high category and in cycle II it increased to the high category, so there was an increase in reading ability from cycle I to cycle II by The implication of this study is that the application of TGT type cooperative learning model with word card media in Indonesian language learning can improve learning motivation and reading ability of class II semester II students at elementary school no. Penarukan",23287640,3
3,"Penelitian ini bertujuan untuk meningkatkan hasil belajar Ilmu Pengetahuan Alam siswa kelas V semester II SD No 2 Penarukan dengan menggunakan model pembelajaran kooperatif tipe Student Teams Achievment Division (STAD) dan medai Rotation Point. Subjek penelitian ini adalah siswa kelas V, penelitian ini terdiri dari 2 siklus dimana masing-masing siklus terdiri dari perencanaan, pelaksanaan, observasi, dan refleksi. Proses pengumpulan data dalam penelitian ini menggunakan tes dan observasi. Data penelitian ini akan dianalisis kualitatif dan kuantitatif. Analisis kualitatif digunakan untuk menganalisis data yang menunujukkan dinamika proses dan untuk mendeskripsikan berbagai dinamikaperkembangan dan peningkatan yang terjadi. Berdasarkan hasil analisis, ditemukan pada siklus I didapatkan peningkatan hasil belajar siswa sebesar 54% dari semula pada tes awal sebesar 29% dan semakin meningkat pada siklus II sebesar 75%. Hal ini dikarenakan menggunakan model pembelajaran kooperatif tipe Student Teams Achievment Division (STAD) dan media Rotation Point. Implikasi dari penelitian ini bahwa dalam upaya meningkatkan hasil belajar siswa, dan meningkatkan keaktifan siswa dalam mengikuti proses pembelajaran IPA.",PENERAPAN MODEL PEMBELAJARAN KOOPERATIF TIPE STAD DENGAN MEDIA ROTATION POINT UNTUK MENINGKATKAN HASIL BELAJAR,2017-07-26,INTERNATIONAL JOURNAL OF ELEMENTARY EDUCATION,"Application of cooperative learning model type stad with media rotation point to improve learning outcomes This study aims to improve the learning outcomes of natural science students in grade V semester II of elementary school no penarukan using the cooperative learning model type student teams achievement division stad and media rotation point The subjects of this study were grade V students This study consists of cycles where each cycle consists of planning, implementation, observation and reflection The data collection process in this study used tests and observations This research data will be analyzed qualitatively and quantitatively Qualitative analysis is used to analyze data that shows the dynamics of the process and to describe the various dynamics of development and improvement that occur Based on the results of the analysis found in cycle I, an increase in student learning outcomes was obtained from the beginning in the initial test of and increased in cycle II by this is due to using the cooperative learning model type student teams achievement division stad and media rotation point The implication of this study is that in an effort to improve student learning outcomes and increase student activity in participating in the science learning process",23287640,3
3,"Penelitian ini bertujuan untuk mengetahui peningkatan aktivitas dan hasil belajar PKn siswa kelas V SD No. 1 Petandakan, setelah diterapkannya metode diskusi kelompok. Jenis penelitian ini adalah PTK yang dilaksanakan dalam bentuk siklus-siklus. Setiap siklus terdiri dari tahap rencana, tindakan, observasi/evaluasi, serta refleksi. Subyek penelitian ini adalah siswa kelas V SD No. 1 Petandakan pada yang terdiri dari 21 orang siswa. Data aktivitas dan hasil belajar Pendidikan Kewarganegaraan siswa dikumpulkan melalui lembar observasi dan tes berbentuk pilihan ganda dan uraian yang dianalisis secara deskriptif kuantitatif. Hasil Penelitian ini menunjukkan bahwa: (1) Terjadi peningkatan aktivitas belajar siswa dengan kategori pasif pada refleksi awal, menjadi sebesar 6,04 pada siklus I yang tergolong kategori cukup aktif, dan mengalami peningkatan 1,57  menjadi 7,61 pada siklus II yang tergolong kategori aktif. (2) Terjadi peningkatan rata-rata persentase hasil belajar siswa dimana pada refleksi awal sebesar 59% mengalami peningkatan 9,33% pada siklus I menjadi sebesar 68,33%, dan mengalami peningkatan sebesar 11,67% menjadi sebesar 80% pada siklus II. (3) Terjadi peningkatan pada ketutasan belajar siswa dimana pada refleksi awal sebesar 14,28% mengalami peningkatan 52,39% menjadi sebesar 66,67% pada siklus I , dan mengalami peningkatan kembali menjadi sebesar 85,71% pada siklus II.",IMPLEMENTASI METODE DISKUSI KELOMPOK UNTUK MENINGKATKAN AKTIVITAS DAN HASIL BELAJAR PENDIDIKAN KEWARGANEGARAAN,2017-07-26,INTERNATIONAL JOURNAL OF ELEMENTARY EDUCATION,"Implementation of group discussion method to improve civic education learning activities and outcomes This study aims to determine the increase in civic education learning activities and outcomes of grade V students of elementary school number 1 after the implementation of group discussion method This type of research is ptk which is carried out in the form of cycles Each cycle consists of stages of action planning, observation, evaluation and reflection The subjects of this study were grade V students of elementary school number 1 which consisted of 10 students Data on civic education learning activities and outcomes were collected through observation sheets and multiple choice tests and descriptions which were analyzed descriptively quantitatively The results of this study indicate that there was an increase in student learning activities with a passive category in the initial reflection to be as large as in cycle i which is classified as quite active and increased to be as large as in cycle ii which is classified as active There was an increase in the average percentage of student learning outcomes where in the initial reflection it was as large as in cycle i and increased to be as large as in cycle ii There was an increase in student learning completeness where in the initial reflection it was as large as in cycle i and increased again to be as large as in cycle ii",23287640,3
3,"Penelitian ini bertujuan untuk mengetahui apakah dengan mengoptimalkan penggunaan metode eksperimen dalam pembelajaran IPA pada siswa kelas IV SD No. 3 Petak, Kecamatan Gianyar, Kabupaten Gianyar Tahun Pelajaran 2010/2011, prestasi belajar dapat ditingkatkan.Penelitian ini adalah penelitian tindakan kelas melalui tahapan (1) Perencanaan, (2) Pelaksanaan, (3) Observasi, (4) Refleksi, yang dilaksanakan dalam dua siklus.Subyek penelitiannya adalah siswa kelas IV SD Negeri 3 Petak Tahun Pelajaran 2010/2011, sebanyak 22 orang. Pengumpulan data dalam penelitian ini menggunakan metode observasi dan test evaluasi. Data yang diperoleh dianalisis dengan menggunakan metode analisis deskriptif. Hasil penelitian yang telah dilakukan  menunjukkan bahwa (1) prestasi belajar siswa menunjukkan 5,8 (58%) masih dibawah penguasaan kompetensi minimal dan pada siklus II 70% sudah ada peningkatan dari hasil yang telah diperoleh dari siklus I ke siklus II sudah mencapai target maksimal.",OPTIMALISASI PENGGUNAAN METODE EKSPERIMEN DALAM PEMBELAJARAN IPA UNTUK MENINGKATKAN PRESTASI BELAJAR SISWA,2017-07-26,INTERNATIONAL JOURNAL OF ELEMENTARY EDUCATION,"Optimizing the use of experimental methods in science learning to improve student learning achievement This study aims to determine whether by optimizing the use of experimental methods in science learning in grade IV students of Sd No. Petak, Gianyar District, Gianyar Regency, academic year learning achievement can be improved This study is a classroom action research through the stages of planning, implementation, observation, reflection which is carried out in two cycles The subjects of the study were grade IV students of Sd Negeri Petak, academic year as many as 10 people Data collection in this study used observation and test evaluation methods The data obtained were analyzed using descriptive analysis methods The results of the research that have been carried out indicate that student learning achievement is still below the minimum competency mastery and in cycle II there has been an increase from the results obtained from cycle I to cycle II has reached the maximum target",23287640,3
