jid,desc,title,date,journal,data_cleaned,eissn,jid_umum
10,"Penyalahgunaan narkoba menjadi ancaman besar bagi kesehatan masyarakat. Menurut Laporan Obat Dunia terbaru, yang dirilis oleh Kantor PBB untuk Narkoba dan Kejahatan, 76% kematian di dunia disebabkan gangguan penggunaan Narkoba. Tujuan penelitian ini adalah menganalisis Determinan Perilaku Drug Addict di Panti Rehabilitasi Provinsi Riau tahun 2018. Penelitian ini menggunakan penelitian mix method. Pendekatan kuantitatif menggunakan cross sectional dengan sampel 40 drug addict di panti rehabilitasi Provinsi Riau, analisis data menggunakan analisis univariat, bivariat menggunakan uji chi square dan multivariat menggunakan uji regresi logistik. Pendekatan kualitatif dengan indepth interview dan FGD kepada 21 informan yang terdiri dari drug addict, orang tua dan Konselor Adiksi dan Non Adiksi. Hasil penelitian menunjukkan sebagian besar drug addict memiliki perubahan perilaku yang baik, faktor yang memiliki hubungan bermakna dengan perubahan perilaku selama rehabilitasi pada drug addict di Kota Provinsi Riau adalah sikap, ketersediaan sarana dan prasarana, fungsi keluarga, dan dukungan petugas. Sedangkan pendidikan, pengetahuan dan dukungan teman tidak memiliki hubungan bermakna terhadap perubahan perilaku selama rehabilitasi. Serta yang paling dominan berhubungan dengan perilaku drug addict di Panti Rehabilitasi Provinsi Riau tahun 2018 adalah variabel sikap responden.",Analisis Determinan Perilaku Drug Addict di Panti Rehabilitasi Provinsi Riau Tahun 2018,2019-09-15,JURNAL KESEHATAN ANDALAS,"Analysis of determinants of drug addict behavior in rehabilitation centers in Riau Province in 2017 drug abuse is a major threat to public health according to the latest world drug report released by the UN Office for Drugs and Crime deaths in the world are caused by drug use disorders. The purpose of this study was to analyze the determinants of drug addict behavior in rehabilitation centers in Riau Province in 2017. This study used a mix method study with a quantitative approach using cross sectional with drug addict samples in rehabilitation centers in Riau Province. Data analysis used univariate bivariate analysis using the chi square test and multivariate using the logistic regression test. Qualitative approach with in-depth interviews and FGDs to informants consisting of drug addicts, parents, and addiction and non-addiction counselors. The results of the study showed that most drug addicts had good behavioral changes. Factors that have a significant relationship with behavioral changes during rehabilitation in drug addicts in Riau Province are attitudes, availability of facilities and infrastructure, family functions, and support from officers, while education, knowledge, and support from friends do not have a significant relationship with behavioral changes during rehabilitation. The most dominant variable related to drug addict behavior in rehabilitation centers in Riau Province in 2017 is the respondent's attitude variable.",26151138,10
10,"Abstrak Pertumbuhan dan perkembangan anak ditentukan oleh kondisi janin saat didalam kandungan dan asupan zat gizi makanan ibu selama kehamilan. Ibu dengan asupan makanan kurang saat hamil akan mengalami gangguan pertumbuhan dan Berat Badan Lahir Rendah (BBLR). Tujuan penelitian ini adalah untuk mengetahui peran asupan zat gizi makronutrien ibu hamil terhadap berat badan lahir bayi. Penelitian ini merupakan studi analitik observasional dengan rancangan case control. Subjek kasus yaitu 19 orang ibu bersalin aterm dengan bayi BBLR, dan subjek kontrol 21 orang ibu bersalin dengan bayi berat badan lahir normal di RSUD Rasidin dan RST Reksodiwiryo Kota Padang yang memenuhi kriteria inklusi, dengan teknik consecutive sampling. Analisis menggunakan uji chi square dengan derajat kepercayaan 95% (α = 0,05). Asupan zat gizi makronutrien merupakan faktor risiko terjadinya BBLR.Asupan energi kurang memiliki 76 kali risiko untuk terjadinya BBLR (p=0,01), asupan protein kurang memiliki risiko 8 kali untuk terjadinya BBLR (p= 0,02), asupan konsumsi lemak kurang memiliki risiko 7 kali untuk terjadinya BBLR (p=0,01) dan asupan konsumsi karbohidrat kurang memiliki 12 kali risiko untuk melahirkan bayi BBLR (p=0,01). Dapatdisimpulkan bahwa asupan zat gizi makronutrien (Energi, Karbohidrat, Lemak dan Protein) yang kurang memiliki resiko untuk melahirkan bayi dengan berat badan lahir rendah.Kata kunci: asupan makronutrien, ibu hamil, berat badan lahir bayi, BBLR. Abstract Growth and development of children determined by the condition of the fetus in the uterus and maternal dietary intake during pregnancy. Women with low food intake during pregnancy will have babies with  impaired growth and Low Birth Weight (LBW). The objective of this study was to know the role of intake macronutrient during pregnancy on birth weight.  This study was an observational analytic study with case control design. The subjects were 19 full-term women inpartu with LBW babies and 21 full-term women inpartu with normal birth weight babies in RSU Rasidin andRST Reksodiwiryo Padang, which met the inclusion criteria with a consecutive sampling technique, data were analyzed using chi-square test in 95% confidence level (α = 0.05). Intake of macronutrient is a risk factor of low birth weight. Intake of low energy consumption has 76 times risk for low birth weight (p=0.02), intake of low fat consumption has 7 times risk for low birth weight (0.01) and intake of low carbohydrate hasa 12 times risk for low birth weight (p=0.01). It can be conclude that intake of low macronutrient (energy, carbohydrate, fat and protein) is a risk factor forlow birth weight.Keywords:  intake of macronutrient, pregnant, birth weight, low birth weight",Peran Asupan Zat Gizi Makronutrien Ibu Hamil terhadap Berat Badan Lahir Bayi di Kota Padang,2015-09-01,JURNAL KESEHATAN ANDALAS,growth and development of children determined by the condition of the fetus in the uterus and maternal dietary intake during pregnancy women with low food intake during pregnancy will have babies with impaired growth and low birth weight lbw the objective of this study was to know the role of Macronutrient intake during pregnancy on birth weight this study was an observational analytic study with case control design inclusion criteria with a consecutive sampling technique data were analyzed using chisquare test in confidence level α intake of macronutrient is a risk factor of low birth weight intake of low energy consumption has times risk for low birth weight p intake of low fat consumption has times risk for low birth weight and intake of low carbohydrate has times risk for low birth weight p it can be concluded that intake of low macronutrient energy carbohydrate fat and protein is a risk factor for low birth weight keywords intake of macronutrient pregnant birth weight low birth weight,26151138,10
10,"Latar belakang: Erupsi obat alergik (EOA) dapat terjadi pada semua usia dengan berbagai manifestasi klinis. Obat penyebab terbanyak EOA umumnya adalah golongan antibiotik dan anti-konvulsan. Terdapat peningkatan kasus EOA di RSUP dr. M. Djamil Padang dari tahun ke tahun. Tujuan penelitian: Mengetahui profil EOA berdasarkan jumlah dan variasi kasus, usia, jenis kelamin, serta obat terbanyak yang dicurigai menyebabkan EOA di RSUP dr.M.Djamil Padang periode Januari 2014 – Desember 2016. Metode: Penelitian dilakukan secara retrospektif berdasarkan rekam medis pasien rawat inap dan rawat jalan di RSUP DR.M.Djamil Padang periode Januari 2014 – Desember 2016. Hasil: Selama periode Januari 2014 – Desember 2016 didapatkan kasus EOA sebanyak 179 kasus. Tipe makulopapular merupakan EOA terbanyak (26,25%), diikuti oleh Sindrom Steven Johnson (SSJ) (24,02%) dan eritroderma (24,02%). Kelompok usia 25 - 44 tahun (37%) merupakan usia terbanyak pada semua tipe EOA. Berdasarkan jenis obat penyebab, cefadroxil merupakan obat penyebab terbanyak pada kelompok makulopapular dan eritroderma, sedangkan karbamazepin merupakan obat penyebab terbanyak penyebab SSJ. Kesimpulan: Pada penelitian ini, antibiotik dan anti-konvulsan merupakan obat tersangka terbanyak yang menyebabkan EOA, sama seperti banyak penelitian sebelumnya. Antibiotik (cefadroxil) merupakan obat penyebab terbanyak pada kelompok makulopapular dan eritroderma, sedangkan anti-konvulsan (karbamazepin) merupakan obat penyebab terbanyak pada kelompok SSJ.",Studi retrospektif erupsi obat alergik di RS dr. M. Djamil Padang periode Januari 2014 – Desember 2016,2018-07-29,JURNAL KESEHATAN ANDALAS,"Retrospective study of allergic drug eruptions at dr m djamil padang hospital in the period of january december background allergic drug eruptions eoa can occur at all ages with various clinical manifestations the most common drugs causing eoa are antibiotics and anticonvulsants there is an increase in eoa cases at dr m djamil padang hospital from year to year the purpose of the study was to determine the eoa profile based on the number and variation of cases age gender and the most drugs suspected of causing eoa at dr m djamil padang hospital in the period of january december the research method was carried out retrospectively based on medical records of inpatients and outpatients at dr m djamil padang hospital in the period of january december the results during the period of january december obtained eoa cases as many as maculopapular type cases are the most common eoa followed by steven johnson syndrome ssj and erythroderma the age group years is the most common age in all types of eoa based on the type of causative drug cefadroxil is the most common causative drug in the maculopapular and erythroderma groups while Carbamazepine is the most common drug causing SJS. Conclusion: In this study, antibiotics and anticonvulsants are the most common suspected drugs causing EOS, just like many previous studies. The antibiotic cefadroxil is the most common drug causing SJS in the maculopapular and erythroderma groups, while the anticonvulsant carbamazepine is the most common drug causing SJS in the SSJ group.",26151138,10
10,"AbstrakHome bleaching adalah teknik pemutihan gigi vital yang dilakukan oleh pasien di rumah dalam pengawasan dokter gigi dengan konsentrasi karbamid peroksida 10-16% atau 3-6% hidrogen peroksida. Tujuan penelitian ini adalah untuk mengetahui pengaruh aplikasi bahan pemutih gigi karbamid peroksida 10% dan hidrogen peroksida 6% secara home bleaching terhadap kekerasan permukaan email gigi. Metode penelitian adalah true experimental dengan pretest-posttest control group design. Sampel berupa gigi premolar satu rahang atas yang sudah diekstraksi sebanyak 32 buah yang dibagi menjadi dua kelompok. Kelompok 1 adalah kelompok aplikasi bahan pemutih gigi karbamid peroksida 10% dengan lama aplikasi 1 jam perhari selama 14 hari dan kelompok II adalah kelompok aplikasi bahan pemutih gigi hidrogen peroksida 6% dengan lama aplikasi 10 menit perhari selama 14 hari. Selama aplikasi kedua sampel berada dalam inkubator 370C. Kekerasan permukaan email gigi diukur dengan alat Vickers Harndness Tester. Analisis data yang digunakan adalah uji t independen dan uji t dependen (p<0,05). Hasil uji statistik menunjukkan terjadinya penurunan yang sangat signifikan 0,000 (p<0,05) pada rerata nilai kekerasan permukaan email gigi antara sebelum dan setelah aplikasi bahan pemutih gigi. Kedua bahan pemutih gigi ini mempunyai perbandingan yang cenderung tidak signifikan 0,073 (p>0,05) terhadap kekerasan permukaan email gigi setelah aplikasi bahan pemutih gigi. Disimpulkan bahwa bahan pemutih gigi dapat menyebabkan penurunan kekerasan permukaan email gigi yang sangat signifikan karena terjadinya demineralisasi.Kata kunci: karbamid peroksida, hydrogen peroksida, home bleaching, kekerasan permukaan email gigiAbstractHome bleaching is whitening treatment of vital teeth conducted by a patient at home with under control of a dentist. The consentration of bleaching agents are 10-16% of carbamid peroxide or 3-6% of hidrogen peroxide. The objective of this study was to investigate the effect of application bleaching agents 10% of carbamide peroxide and 6% of hidrogen peroxide in home bleaching on enamel hardness surface.The method that used in this study is using true experimental with pre test-post test contol group design. Sample of the study using first premolar maxillary had been extracted into 32 pieces that divided into two treatments groups. Group I was applied by 10% of carbamide peroxide for 1 hours a day and group II was applied by 6% of hidrogen peroxide for 10 minutes a day and the duration of application was 14 days. Both of the groups were in the incubator 370C. Enamel hardness surface was measure by Vickers Hardness Tester. This study used independent t-test and paired sample t-test (p<0.05).The result of this study showed that significant decrasing 0.000 (p<0.05) of enamel hardness surface in average between before and after applied. Both of bleaching agents have the comparison that tend to be not significantly 0.073 (p>0.05) on enamel hardness surface after application of bleaching agents with significant value were. The conclusion is bleaching agents can affect enamel by decreasing enamel hardness surface value which are marked significant because demineralizion.Keywords:carbamide peroxide, hidrogen peroxide, home bleaching, enamel hardness surface",Pengaruh Aplikasi Bahan Pemutih Gigi Karbamid Peroksida 10% dan Hidrogen Peroksida 6% secara Home Bleaching terhadap Kekerasan Permukaan Email Gigi,2015-05-01,JURNAL KESEHATAN ANDALAS,home bleaching is whitening treatment of vital teeth conducted by a patient at home with under control of a dentist the concentration of bleaching agents are of carbamide peroxide or of hydrogen peroxide the objective of this study was to investigate the effect of application bleaching agents of carbamide peroxide and of hydrogen peroxide in home bleaching on enamel hardness surface the method used in this study is using true experimental with pre test post test control group design sample of the study using first premolar maxillary had been extracted into pieces that were divided into two treatments groups group i was applied by of carbamide peroxide for hours a day and group ii was applied by of hydrogen peroxide for minutes a day and the duration of application was days both of the groups were in the incubator c enamel hardness surface was measured by vickers hardness tester this study used independent ttest and paired sample ttest p on enamel hardness surface after application of bleaching agents with significant value were the conclusion is bleaching agents can affect enamel by decreasing enamel hardness surface value which is marked significant because demineralization keywordscarbamide peroxide hydrogen peroxide home bleaching enamel hardness surface,26151138,10
10,"Attention Deficit Hyperactivity Disorder (ADHD), or in Indonesian called Attention Deficit/Hyperactivity Disorder (GPPH), is a unique condition characterized by symptoms of inattention, hyperactivity, and impulsivity. Children with symptoms that lead to a diagnosis of ADHD need early detection using screening Abbreviated Conners Rating Scale(ACRS)  so that earlier management can be carried out to prevent the emergence of other accompanying mental disorders in the future. Objective: To described symptoms based on ACRS screening in pediatric ADHD patients at Abdoel Wahab Sjahranie Hospital, Samarinda. Methods: This was a descriptive type using secondary data. The research data comes from the medical records of children with ADHD at the outpatient medical record installation at Abdoel Wahab Sjahranie Hospital Samarinda from 2019 until 2022 using the data collection method of total sampling. Sixty-seven patients met the inclusion criteria. Results: The analysis performed was univariate analysis.The results of this study found that most genders were male compared to girls, with a ratio of 3:1. The largest age group is preschool (3-6 years), at 76%. Screening for ACRS symptoms that received the most weight of 3, that is, it was always found was symptom number 1 at 54%. In the male sex, the ACRS symptom screening that gets the most value 3 is symptom number 1 by 56%. Meanwhile, in women, symptom number 6 is 53%.Keywords:  ADHD, Symptoms, Detection of ADHD, Screening ACRS.",Gambaran Gejala Berdasarkan Skrining Abbreviated Conners Rating Scale pada Pasien Attention Deficit Hyperactivity Disorder Anak di RSUD Abdoel Wahab Sjahranie,2024-03-03,JURNAL KESEHATAN ANDALAS,description of symptoms based on abbreviated conners rating scale screening in pediatric attention deficit hyperactivity disorder patients at Abdoel Wahab Sjahranie Hospital attention deficit hyperactivity disorder adhd or in Indonesian called attention deficit hyperactivity disorder gpph is a unique condition characterized by symptoms of inattention hyperactivity and impulsivity children with symptoms that lead to a diagnosis of adhd need early detection using screening abbreviated conners rating scaleacrs so that earlier management can be carried out to prevent the emergence of other accompanying mental disorders in the future objective to describe symptoms based on acrs screening in pediatric adhd patients at abdoel wahab sjahranie hospital Samarinda methods this was a descriptive type using secondary data the research data comes from the medical records of children with adhd at the outpatient medical record installation at abdoel wahab sjahranie hospital Samarinda from until using the data collection method of total sampling sixty seven patients met the inclusion criteria results the analysis performed was univariate analysis the results of this study found that most genders were males compared to girls with a ratio of the largest age group is preschool years at screening for acrs symptoms that received the most weight of that is it was always found was symptom number at in the male sex the acrs symptom screening that got the most value is symptom number by means of which in women symptom number is keywords adhd symptoms detection of adhd screening acrs,26151138,10
10,"AbstrakMerokok dan Tuberkulosis (TB) merupakan dua masalah kesehatan di dunia walaupun TB lebih banyak ditemukan di negara berkembang. Kebiasaan merokok dan tuberkulosis memiliki hubungan yang erat. Tujuan penelitian ini adalah mmenentukan perbedaan hasil pemeriksaan sputum basil tahan asam antara pasien yang perokok dan bukan perokok di Balai Pengobatan Penyakit Paru (BP4)  Lubuk Alung. Penelitian ini menggunakan desain cross sectional komparatif terhadap 44 penderita TB perokok dan 44 penderita TB non perokok yang dipilih secara consecutive sampling. Data dikumpulkan dari hasil pemeriksaan di Laboratorium dan wawancara. Hasilnya dianalisis dengan uji chi-square. Berdasarkan uji statistik didapatkan perbedaan yang bermakna antara penderita TB paru perokok dan non perokok berdasarkan hasil pemeriksaan BTA (p = 0,023). Kesimpulan studu ini ialah  pasien TB banyak ditemukan pada usia produktif dan pada jenis kelamin laki-laki. Pada perokok lebih banyak ditemukan BTA positif daripada bukan perokok.Kata kunci: tuberkulosis paru, BTA, perokok AbstractSmoking and Tuberculosis (TB) are two major health problems in the world even though TB is more common in developing countries. Smoking habit and tuberculosis have a close relationship.The objective of this study was to determine the differences in the results of Sputum Basil Tahan Asam examination between smokers and nonsmokers tuberculosis patients in the Lubuk Alung Pulmonary Disease Treatment Center. The desain of this study was a comparative cross-sectional on 44 TB smoker patients and 44 TB non-smoker patients by consecutive sampling. Data were collected through checkup in the laboratory and the interviews with new patients. The results were analyzed with the chi-square test.The statistic result showed significant differences between patients with pulmonary tuberculosis smokers and non-smokers based on the results of BTA checks (p value: 0.023). The conclusions was TB patients are found in the productive age and the male gender. Acid fast bacilli positive in smoker is higher than non-smokers.Keywords: pulmonary tuberculosis, acid fast bacilli, smoker",Perbedaan Hasil Pemeriksaan Sputum Basil Tahan Asam Antara PasienTuberkulosis Yang Perokok Dan Bukan Perokok Di Balai Pengobatan Penyakit Paru Lubuk Alung,2016-09-01,JURNAL KESEHATAN ANDALAS,smoking and tuberculosis TB are two major health problems in the world even though TB ​​is more common in developing countries smoking habit and tuberculosis have a close relationship. The objective of this study was to determine the differences in the results of sputum acid-fast bacilli examination between smokers. and nonsmokers tuberculosis patients in the lubuk alung pulmonary disease treatment center the design of this study was a comparative crosssectional on tb smoker patients and tb nonsmoker patients by consecutive sampling data were collected through checkup in the laboratory and the interviews with new patients the results were analyzed with the chisquare test the statistical results showed significant differences between patients with pulmonary tuberculosis smokers and nonsmokers based on the results of bta checks p value the conclusion was TB patients were found in the productive age and the male gender acid fast bacilli positive in smokers is higher than nonsmokers keywords pulmonary tuberculosis acid fast bacilli smoker,26151138,10
10,"Kran air dan tombol flush kloset merupakan kelengkapan toilet umum dan sering digunakan masyarakat. Penggunaan toilet umum terutama kran air dan tombol flush kloset yang bergantian oleh masyarakat dapat menjadi media tempat hidup bakteri dan penularan penyakit, tetapi menjadi terabaikan oleh masyarakat. Penelitian ini bertujuan untuk mengetahui gambaran bakteri pada kran air dan tombol flush kloset di toilet umum Fakultas Kedokteran Universitas Andalas tahun 2018. Penelitian ini merupakan penelitian deskriptif yang dilaksanakan pada bulan Juli 2017-April 2018. Populasi penelitian adalah toilet umum di Fakultas Kedokteran Universitas Andalas. Sampel penelitian adalah bagian dari populasi yang memenuhi kriteria inklusi dan tidak eksklusi. Analisis pada 48 sampel, didapatkan bakteri pada kran air adalah Bacillus sp. 18 isolat, E.coli 2 isolat, Klebsiella sp. 2 isolat, dan S. aureus 2 isolat. Bakteri pada tombol flush kloset adalah Bacillus sp. 14 isolat, E. coli 4 isolat, Klebsiella sp. 2 isolat, S. aureus 3 isolat, dan P. aeruginosa 1 isolat. Pada penelitian ini disimpulkan bakteri yang ditemukan adalah Bacillus sp. sebanyak 32 (66,67%), E. coli 6 (12,50%), S. aureus 5 (10,42%), Klebsiella sp.4 (8,33%), dan P. aeruginosas 1 (2,08%). Oleh karena itu, bagi pengguna toilet diharapkan mencuci tangan menggunakan air dan sabun, sedangkan bagi petugas kebersihan diharapkan membersihkan kran air dan tombol flush kloset.",Gambaran Bakteri pada Kran Air dan Tombol Flush Kloset Duduk di Toilet Umum Lingkungan Fakultas Kedokteran Universitas Andalas Tahun 2018,2019-01-24,JURNAL KESEHATAN ANDALAS,"picture of bacteria on water taps and flush buttons of sitting toilets in public toilets at the Faculty of Medicine, Andalas University in 2017. Water taps and flush buttons of toilets are public toilet equipment and are often used by the public. The use of public toilets, especially water taps and flush buttons of toilets that are alternately used by the public, can be a medium for bacteria to live and transmit disease, but are neglected by the public. This study aims to determine the picture of bacteria on water taps and flush buttons of toilets at the Faculty of Medicine, Andalas University in 2017. This study is a descriptive study conducted in July and April. The population of the study was public toilets at the Faculty of Medicine, Andalas University. The research sample was part of the population that met the inclusion and non-exclusion criteria. Analysis of the samples showed that bacteria on the water taps were bacillus sp isolates, e coli isolates, klebsiella sp isolates and s aureus isolates. Bacteria on the toilet flush button were bacillus sp isolates, e coli isolates, klebsiella sp isolates, s aureus isolates and p aeruginosa isolates. In this study, it was concluded that the bacteria found were bacillus sp as many as e coli, s aureus, klebsiella sp and p aeruginosas. Therefore, toilet users are expected to wash their hands. using water and soap, while cleaning staff are expected to clean the water tap and toilet flush button",26151138,10
10,"AbstrakPrestasi Pusat Pendidikan dan Latihan Olahraga Pelajar (PPLP) Sumatera Barat menunjukan ketidakstabilan di tingkat nasional. Siswa yang berobat ke fasilitas kesehatan rata – rata perbulan 50 orang dari 137 orang (36,5%). Tujuan penelitian adalah menganalisis upaya pelayanan kesehatan olahraga di PPLP Sumatera Barat. Desain penelitian menggunakan pendekatan kualitatif dengan wawancara mendalam dan Focus Group Discussion (FGD). Hasil penelitian didapatkan bahwa upaya pelayanan kesehatan di PPLP Sumatera Barat telah memiliki kebijakan untuk pemeriksaan kesehatan awal calon siswa dan belum terlaksana secara terpusat. Pemantauan kesehatan hanya dilakukan bagi siswa yang mengalami keluhan. Pengobatan dilakukan oleh tenaga tenaga paramedis yang telah ditunjuk. Evaluasi dilakukan oleh Kementerian Pemuda dan Olahraga Republik Indonesia dan hasil evaluasi kesehatan dapat dilihat website sentra keolahragaan.Kata kunci: pelayanan kesehatan olahraga, PPLPAbstractEducation and Sport Training Student Centre (ETSC) of West Sumatra performance show instability at the national level. Students of ETSC visited health facility average of 50 of 137 people (36,5%) monthly. The objective of this study was to analyze the health care effort ETSC sport in West Sumatra. The study design used a qualititave approach with in-depth interviews and a Focus Group Discussion (FGD). The results showed that the health care efforts in ETSC of West Sumatra has had a policy for initial medical examinations of prospective students and have not done centrally. Health monitoring is done only for students who have complaints. Treatment is done by skilled paramedics who have been appointed. Evaluation conducted by the Ministry of Youth and Sports of the Republic of Indonesia and the health evaluation results can be seen websites sports centres.Keywords: health services sports, education and sport training student centre",Analisis Upaya Pelayanan Kesehatan di Pusat Pendidikan dan Latihan Olahraga Pelajar (PPLP) Propinsi Sumatera Barat,2015-01-01,JURNAL KESEHATAN ANDALAS,education and sport training student center etsc of west sumatra performance show instability at the national level students of etsc visited health facility average of of people monthly the objective of this study was to analyze the health care effort etsc sport in west sumatra the study design used a qualitative approach with in-depth interviews and a focus group discussion fgd the results showed that the health care efforts in etsc of west sumatra has had a policy for initial medical examinations of prospective students and have not done centrally health monitoring is done only for students who have complaints treatment is carried out by skilled paramedics who have been appointed evaluation conducted by the ministry of youth and sports of the republic of indonesia and the health evaluation results can be seen on websites sports centers keywords health services sports education and sports training student center,26151138,10
10,"Paparan timbal asetat dapat menyebabkan kerusakan sel hati dan menurunkan aktivitas enzim. Tempe merupakan senyawa alami yang bersifat antioksidan kuat dan pengikat radikal bebas. Tujuan penelitian ini adalah menentukan pengaruh pemberian tempe terhadap gambaran histopatologi hati mencit jantan putih yang terpapar plumbum asetat.. Penelitian telah dilakukan di laboratorium Fakultas Farmasi dan laboratorium Patologi Anatomi Fakultas Kedokteran Universitas Andalas dari bulan Februari-April 2015 terhadap 25 ekor mencit jantan putih, berumur 3 bulan, berat badan ± 20 g yang diberi perlakuan selama 28 hari, mencit dibagi kedalam 5 kelompok. Kelompok 1 (K-) hewan kontrol. Kelompok 2 (K+) diberikan timbal asetat 40 mg/kgBB/hari. Kelompok 3 (P1) diberikan timbal asetat 40 mg/kgBB/hari dan tempe 5 g/kgBB/hari. Kelompok 4 (P2) diberikan timbal asetat 40 mg/kgBB/hari dan tempe 10 g/kgBB/hari. Kelompok 5 (P3) diberikan timbal asetat 40 mg/kgBB/hari dan tempe 20 g/kgBB/hari. Pada pemaparan timbal 40 mg/kgBB/hari selama 4 minggu meningkatkan skor Manja Roenigk hati mencit jantan putih. Penambahan tempe pada mencit yang terpapar timbal asetat menunjukkan penurunan skor Manja Roenigk. Berdasarkan uji t berpasangan didapat perbedaan yang signifikan antara skor Manja Roenigk yang tidak terpapar dan terpapar timbal asetat (p = 0,000). Berdasarkan uji one way Anova terdapat pengaruh yang signifikan tempe terhadap gambaran histopatologi hati mencit jantan putih (p = 0,000). Secara statistik pemberian tempe dengan dosis 5 g/kgBB/hari tidak memberikan perbedaan bermakna (p = 0,209), tetapi dosis 10 g/kgBB/hari dan 20 g/kgBB/hari menunjukkan perbedaan bermakna (p = 0,000). Simpulan studi ini ialah terdapat pengaruh tempe terhadap mikroskopis hati mencit jantan putih yang telah terpapar timbal asetat.",Pengaruh Tempe Terhadap Gambaran Histopatologi Mencit Jantan Putih yang di Induksi Timbal Asetat,2018-02-20,JURNAL KESEHATAN ANDALAS,"The effect of tempeh on the histopathological picture of white male mice induced by lead acetate. Exposure to lead acetate can cause liver cell damage and reduce enzyme activity. Tempeh is a natural compound that is a strong antioxidant and free radical scavenger. The purpose of this study was to determine the effect of tempeh administration on the histopathological picture of the liver of white male mice exposed to lead acetate. The study was conducted in the laboratory of the Faculty of Pharmacy and the Laboratory of Anatomical Pathology, Faculty of Medicine, Andalas University from February to April on white male mice aged months and weighing g which were treated for days. The mice were divided into groups. Group K control animals. Group K+ was given lead acetate mg kg bwd day. Group P was given lead acetate mg kg bwd day and tempeh g kg bwd day. Group P was given lead acetate mg kg bwd day and tempeh g kg bwd day. Group P was given lead acetate mg kg bwd day and tempeh g kg bwd day. On exposure to lead mg kg bwd day for weeks, the manja roenigk score of the liver of white male mice was increased. The addition of tempeh to mice exposed to lead acetate showed a decrease in the manja roenigk score. Based on the paired t-test, a significant difference was obtained between the manja scores. Roenigk who were not exposed and exposed to lead acetate p based on the one way anova test there was a significant effect of tempeh on the histopathological picture of the liver of white male mice p statistically giving tempeh with a dose of gkgbbhari did not give a significant difference p but the doses of gkgbbhari and gkgbbhari showed a significant difference p the conclusion of this study is that there is an effect of tempeh on the microscopic liver of white male mice that have been exposed to lead acetate",26151138,10
10,"AbstrakAngka Kematian Ibu (AKI) dapat menggambarkan bagaimana kualitas pelayanan persalinan di puskesmas. Puskesmas rawat inap Lubuk Buaya Padang termasuk penyumbang jumlah kematian ibu kematian ibu di  kota Padang. Tujuan: Menentukan hubungan kualitas pelayanan Asuhan Persalinan Normal (APN) dengan loyalitas ibu bersalin. Kepuasan pasien sebagai confounding variable dan menganalisis kualitas pelayanan APN di Puskesmas Lubuk Buaya Padang tahun 2017. Metode: Penelitian ini menggunakan desain mixed method (kuantitatif dan kualitatif). Hasil: Pada analisis bivariat diketahui bahwa terdapat hubungan yang bermakna antara kualitas pelayanan asuhan persalinan normal (p = 0,004) dan kepuasan ibu (p = 0,001) terhadap loyalitas ibu bersalin. Pada analisis multivariat diketahui kepuasan ibu yang lebih dominan dibandingkan kualitas pelayanan APN dalam mempengaruhi loyalitas ibu bersalin (P=0,001, OR=8,867). Pada aspek input ditemukan bahwa pemerataan penempatan petugas di klinik bersalin puskesmas masih perlu diperhatikan, kemudian diberikan tambahan tenaga bidan untuk mengoptimalkan pelayanan di klinik puskesmas, dan untuk sopir ambulans, tidak selalu ada pada saat dibutuhkan. Aspek perencanaan belum direalisasikan dalam bentuk dokumen. Pelaksanaan pelayanan, langkah-langkah  APN tidak selalu semuanya dikerjakan. Pada pengawasan tidak ditemukan dokumentasi hasil pengawasan yang telah dilakukan oleh pihak puskesmas kepada petugas di klinik bersalin. Simpulan: Capaian ibu yang melakukan persalinan normal di puskesmas lebih rendah dibanding jumlah ibu yang melakukan pemeriksaan kehamilan.",Hubungan Kualitas Pelayanan Asuhan Persalinan Normal dengan Loyalitas Ibu Bersalin di Puskesmas Rawat Inap Lubuk Buaya Padang Tahun 2017,2020-01-13,JURNAL KESEHATAN ANDALAS,"maternal mortality rate can describe how the quality of delivery services at the health center, the inpatient health center of Lubuk Buaya Padang is a contributor to the number of maternal deaths, maternal deaths in Padang City, the purpose of determining the relationship between the quality of normal delivery care services APN and maternal loyalty, patient satisfaction as a confounding variable and analyzing the quality of APN services at the Lubuk Buaya Padang health center in 2014. This research method uses a mixed method quantitative and qualitative design. The results of the bivariate analysis show that there is a significant relationship between the quality of normal delivery care services P and maternal satisfaction P on maternal loyalty. In the multivariate analysis, it is known that maternal satisfaction is more dominant than the quality of APN services in influencing maternal loyalty P or. In the input aspect, it was found that the distribution of officers in the health center's maternity clinic still needs to be considered, then additional midwives were given to optimize services at the health center clinic and for ambulance drivers they are not always there when needed. The planning aspect has not been realized in the form of a service implementation document. APN steps are not always all done. In supervision, no documentation of the results of supervision that has been carried out by the health center to officers at the maternity clinic was found. Conclusion of maternal achievement those who give birth normally at health centers are lower than the number of mothers who undergo pregnancy check-ups",26151138,10
